gender,category,subcategory,size,brand,min_price,max_price,rating
male,bottomware,night pants,M,HRX,726,2833,4.0
female,topware,saree,S,H&M,2957,4770,3.9
unisex,bottomware,shorts,M,Peter England,1748,2867,4.2
male,topware,kurtha,XL,Adidas,1553,3195,3.1
male,topware,kurtha,XXL,Louis Philippe,1658,3638,3.4
unisex,topware,tshirts,M,Tommy Hilfiger,250,2222,4.3
male,topware,shirts,XXL,Puma,937,1359,4.8
male,bottomware,pants,S,Prada,1980,4867,3.3
unisex,bottomware,pants,L,Adidas,1550,3693,3.1
male,topware,kurtha,L,Prada,727,942,4.7
unisex,bottomware,shorts,XL,Pepe Jeans,556,954,4.2
male,topware,tshirts,S,US Polo,477,3074,3.4
unisex,bottomware,shorts,XL,Ralph Lauren,1813,4196,4.4
female,bottomware,pants,XL,Ralph Lauren,1180,1442,3.8
female,topware,half saree,XXL,Levi's,293,662,4.6
male,bottomware,pants,L,Allen Solly,2170,3880,4.4
male,bottomware,night pants,L,Tommy Hilfiger,2317,3110,4.6
unisex,bottomware,pants,L,Zara,1343,3052,3.3
unisex,topware,shirts,XXL,Dennis Lingo,2301,2711,3.8
female,topware,half saree,L,Gucci,568,2648,3.6
unisex,topware,shirts,S,Gucci,1334,1815,4.8
unisex,topware,shirts,L,Roadster,2309,3317,3.1
unisex,topware,tshirts,XXL,Tommy Hilfiger,1688,3280,3.8
female,bottomware,night pants,L,Zara,1535,1830,4.7
female,bottomware,shorts,M,Nike,1874,2655,3.2
female,bottomware,shorts,S,Ralph Lauren,2995,4295,3.3
female,bottomware,leggings,M,Wrangler,1772,2319,3.1
male,topware,kurtha,M,Louis Philippe,829,2015,3.1
male,bottomware,pants,XXL,Nike,1444,3931,4.8
male,topware,kurtha,XXL,Prada,344,1401,4.1
unisex,bottomware,shorts,M,Louis Philippe,2075,4749,3.8
female,bottomware,night pants,M,Van Heusen,1437,2388,3.5
male,topware,tshirts,S,Peter England,1351,2459,3.7
female,topware,saree,L,Louis Philippe,1796,3296,4.8
female,topware,kurthi,M,Louis Philippe,2733,3327,3.6
male,topware,shirts,L,Louis Philippe,2441,3965,3.8
male,bottomware,pants,L,Wrangler,997,3777,3.9
male,bottomware,shorts,XXL,Dennis Lingo,729,1865,3.1
male,topware,kurtha,XXL,Tommy Hilfiger,2514,4651,3.6
female,bottomware,pants,XL,US Polo,594,2116,3.9
unisex,bottomware,pants,XXL,Gucci,1667,3154,3.0
unisex,bottomware,pants,M,Arrow,1337,1974,4.4
male,topware,shirts,XXL,Allen Solly,1371,3814,4.3
male,topware,shirts,XXL,Nike,886,3615,3.3
female,topware,half saree,XL,Louis Philippe,666,3053,3.3
female,topware,kurthi,XXL,Spykar,369,1576,3.5
female,topware,half saree,S,Arrow,1070,1171,3.8
female,bottomware,leggings,L,Puma,262,2263,3.1
male,topware,kurtha,M,Prada,2255,3204,5.0
female,bottomware,pants,S,Pepe Jeans,1385,3195,3.2
male,topware,kurtha,M,Tommy Hilfiger,780,2610,4.7
unisex,topware,tshirts,XL,Peter England,2739,5535,4.2
male,bottomware,pants,XXL,Ralph Lauren,436,2252,3.8
female,bottomware,pants,M,Van Heusen,679,2494,4.2
female,bottomware,leggings,S,HRX,1337,3493,3.6
male,bottomware,shorts,XXL,Roadster,888,3174,4.6
female,topware,kurthi,XL,HRX,1933,4788,4.0
female,topware,saree,XXL,Louis Philippe,1161,1472,3.7
female,bottomware,night pants,XXL,Wrangler,615,1138,4.1
male,bottomware,night pants,M,Prada,419,1280,4.8
male,topware,tshirts,S,Gucci,1791,2023,3.0
male,topware,shirts,M,Netplay,300,2207,3.1
female,bottomware,shorts,M,Netplay,2701,5194,4.7
unisex,bottomware,shorts,XL,Nike,1468,4100,3.6
unisex,topware,tshirts,L,Netplay,2949,4579,3.4
unisex,bottomware,shorts,XXL,Arrow,1234,3499,4.8
unisex,bottomware,shorts,L,Spykar,2535,5083,3.5
female,bottomware,leggings,XXL,Roadster,971,1273,4.7
female,topware,saree,XL,Allen Solly,1589,3728,4.9
male,bottomware,pants,L,Netplay,2048,2206,4.3
male,bottomware,shorts,S,Dennis Lingo,1197,2114,4.0
unisex,topware,shirts,XXL,Flying Machine,1073,2141,4.4
unisex,topware,tshirts,XL,Roadster,2082,2532,3.9
female,topware,shirt,XL,Van Heusen,2543,3025,3.3
unisex,topware,tshirts,S,Flying Machine,2747,5616,4.3
female,topware,half saree,M,Flying Machine,1526,1869,4.2
unisex,topware,tshirts,XL,H&M,1091,2688,4.2
unisex,topware,tshirts,M,Nike,1202,1982,3.2
unisex,bottomware,pants,L,Gucci,1939,2314,4.3
female,bottomware,shorts,XL,Prada,2580,5096,3.0
male,bottomware,pants,L,H&M,2545,3906,3.4
unisex,bottomware,pants,L,Nike,1113,1509,3.3
unisex,topware,tshirts,S,Peter England,2884,3646,4.1
unisex,topware,tshirts,XL,Arrow,2027,2246,4.4
female,bottomware,night pants,M,Arrow,1816,2649,4.7
female,topware,kurthi,L,Allen Solly,1633,4411,3.5
unisex,topware,tshirts,L,Van Heusen,779,1270,4.7
unisex,topware,tshirts,XXL,Louis Philippe,687,1848,4.7
female,bottomware,leggings,S,Roadster,987,1385,4.6
unisex,topware,shirts,XXL,Allen Solly,2547,3787,3.2
unisex,topware,shirts,S,Pepe Jeans,1430,4098,3.1
unisex,bottomware,shorts,S,Wrangler,1911,2504,4.3
unisex,bottomware,shorts,L,Puma,633,1603,4.4
male,topware,tshirts,S,Puma,2747,4475,3.4
unisex,topware,shirts,S,Nike,901,1207,3.3
male,topware,kurtha,XL,H&M,668,3254,3.5
female,bottomware,pants,M,Flying Machine,1759,1979,3.7
male,topware,tshirts,M,Gucci,2122,4257,3.9
male,topware,tshirts,XXL,Prada,1873,2232,4.5
male,bottomware,shorts,L,Dennis Lingo,499,1455,4.5
male,topware,shirts,L,H&M,1178,2492,3.9
unisex,topware,tshirts,XL,Roadster,2972,3657,4.9
female,topware,half saree,M,Peter England,1836,3785,3.5
unisex,bottomware,pants,L,Van Heusen,723,3028,3.7
unisex,bottomware,shorts,S,Flying Machine,1345,1842,3.6
male,bottomware,pants,L,Arrow,1338,4023,4.1
male,topware,kurtha,S,Levi's,2446,4149,4.8
unisex,bottomware,shorts,L,Louis Philippe,2949,3809,3.0
unisex,bottomware,shorts,S,Netplay,438,910,3.7
male,bottomware,night pants,S,Van Heusen,1668,1959,4.6
female,bottomware,leggings,XXL,Prada,677,1582,3.5
female,bottomware,night pants,M,Pepe Jeans,1111,2888,4.3
female,bottomware,night pants,M,HRX,1145,1954,4.8
male,topware,tshirts,L,Gucci,2034,2597,3.8
unisex,topware,shirts,M,Arrow,389,2058,4.1
female,topware,half saree,M,Adidas,391,3239,4.1
male,bottomware,night pants,XL,Arrow,2775,3647,3.6
female,bottomware,leggings,L,Pepe Jeans,792,1082,3.9
male,topware,shirts,XL,Peter England,409,1404,3.8
female,topware,half saree,XXL,Prada,1992,2465,3.0
male,topware,tshirts,M,Wrangler,2061,4928,4.9
male,bottomware,night pants,XXL,Netplay,283,2142,3.2
male,topware,shirts,S,US Polo,1358,3430,4.4
male,bottomware,shorts,XXL,HRX,2333,4502,4.6
male,bottomware,night pants,XL,Puma,2758,5137,3.1
male,topware,kurtha,S,Pepe Jeans,424,3046,3.2
female,bottomware,pants,XXL,Flying Machine,1292,2238,3.4
female,topware,saree,M,HRX,1672,2362,3.8
female,bottomware,pants,L,Roadster,241,2693,4.0
unisex,bottomware,shorts,XXL,Louis Philippe,2471,5051,3.8
male,topware,shirts,S,Zara,2420,3039,3.1
female,topware,saree,M,Pepe Jeans,2867,5575,4.0
female,topware,half saree,M,Tommy Hilfiger,1803,4729,3.2
male,topware,kurtha,S,Spykar,1252,3959,3.6
female,bottomware,shorts,XL,Tommy Hilfiger,1615,4427,3.8
unisex,topware,shirts,L,Arrow,740,3280,4.7
female,topware,kurthi,XXL,US Polo,930,2360,3.8
unisex,topware,shirts,M,Louis Philippe,767,2323,3.8
male,bottomware,pants,S,Puma,1387,3900,3.5
male,topware,kurtha,S,US Polo,381,2432,4.7
male,topware,kurtha,L,Wrangler,1609,4247,4.7
unisex,topware,shirts,S,Adidas,1099,2543,3.1
male,bottomware,shorts,M,Arrow,2098,4334,4.6
female,topware,kurthi,S,Pepe Jeans,509,3367,4.1
female,topware,half saree,S,Peter England,1311,1649,3.7
male,topware,kurtha,L,Puma,1192,3795,4.7
female,bottomware,night pants,S,Peter England,2185,2993,3.6
female,bottomware,leggings,XXL,Arrow,2917,3802,3.1
female,bottomware,night pants,M,Spykar,2489,2817,4.7
female,bottomware,night pants,S,Ralph Lauren,2409,2579,4.9
unisex,topware,tshirts,XL,Wrangler,1922,2590,3.4
female,topware,tshirt,M,Puma,2843,4813,4.7
female,topware,kurthi,S,Roadster,2874,4320,3.0
unisex,topware,shirts,XL,Wrangler,2088,4218,3.9
female,bottomware,shorts,XL,Arrow,625,1000,3.3
male,bottomware,pants,L,Tommy Hilfiger,2870,3958,3.7
female,bottomware,leggings,M,Ralph Lauren,2689,3757,3.3
unisex,topware,shirts,XXL,Netplay,1611,3338,3.2
unisex,bottomware,shorts,S,HRX,878,3590,3.4
male,topware,kurtha,XXL,Roadster,1643,2088,3.8
male,bottomware,pants,L,Adidas,502,972,4.5
male,topware,kurtha,XXL,Peter England,780,3743,4.0
female,topware,tshirt,XXL,Tommy Hilfiger,1476,4353,3.9
unisex,bottomware,shorts,S,Peter England,1059,2163,3.4
female,bottomware,pants,XL,H&M,713,2583,3.9
male,topware,tshirts,XL,H&M,772,2923,4.6
unisex,topware,shirts,XXL,Peter England,1187,2488,3.3
male,topware,tshirts,XXL,Van Heusen,349,2826,3.3
male,bottomware,shorts,XL,Zara,2448,2709,3.4
unisex,topware,shirts,L,Dennis Lingo,2172,3426,4.2
female,bottomware,pants,XXL,Nike,1703,3082,3.3
male,bottomware,night pants,XL,Netplay,796,3236,4.6
male,bottomware,shorts,XXL,Puma,2977,3926,4.9
male,topware,shirts,M,Louis Philippe,2220,4762,4.5
unisex,bottomware,pants,L,Spykar,813,1064,3.3
unisex,topware,shirts,M,Louis Philippe,1175,1318,4.4
female,topware,half saree,XXL,HRX,2811,3520,3.8
unisex,topware,tshirts,M,Flying Machine,1569,2923,3.7
unisex,bottomware,shorts,XXL,HRX,526,1071,5.0
unisex,bottomware,shorts,M,Van Heusen,580,1340,4.1
female,bottomware,leggings,S,Zara,784,2077,3.2
unisex,topware,tshirts,XL,Dennis Lingo,2437,3790,3.3
male,bottomware,night pants,M,Spykar,635,1272,4.0
male,topware,tshirts,S,Adidas,2952,3773,4.0
female,topware,tshirt,S,Tommy Hilfiger,1044,3682,3.0
unisex,bottomware,shorts,XL,Adidas,2291,3672,3.4
unisex,topware,tshirts,S,Gucci,2439,4619,3.0
female,topware,shirt,M,Nike,2371,4707,4.7
male,topware,shirts,XXL,HRX,1591,2064,3.6
unisex,bottomware,pants,L,Wrangler,2816,4027,3.9
unisex,bottomware,pants,S,Adidas,596,1922,3.6
unisex,bottomware,shorts,S,Spykar,1236,1449,3.7
unisex,bottomware,shorts,L,Wrangler,2682,3517,4.1
male,topware,tshirts,L,Pepe Jeans,440,1106,3.2
male,topware,kurtha,S,Gucci,2782,5021,3.8
male,topware,shirts,L,Ralph Lauren,840,1907,4.0
female,bottomware,night pants,L,Roadster,2411,3648,3.1
male,bottomware,pants,L,Zara,1829,2607,4.2
female,bottomware,shorts,M,Van Heusen,232,718,3.3
male,topware,tshirts,S,Puma,1994,4393,4.7
male,bottomware,pants,XL,Dennis Lingo,1075,1241,3.4
female,bottomware,shorts,XL,HRX,2535,2891,4.4
unisex,bottomware,shorts,M,HRX,1285,1500,5.0
male,topware,kurtha,XL,Wrangler,1865,2798,3.9
unisex,bottomware,shorts,L,US Polo,1917,2268,3.7
female,bottomware,night pants,L,Zara,409,2087,4.6
male,bottomware,pants,S,Gucci,1446,3681,3.4
female,topware,shirt,S,Roadster,2812,3781,4.5
female,bottomware,leggings,XL,Louis Philippe,2871,4618,3.5
unisex,bottomware,shorts,L,Adidas,2052,4970,3.3
unisex,bottomware,shorts,XL,Roadster,1793,4021,3.7
unisex,bottomware,shorts,M,Flying Machine,2257,5176,3.4
female,bottomware,pants,M,H&M,1177,2401,4.0
unisex,topware,shirts,M,Tommy Hilfiger,942,1702,3.8
unisex,topware,shirts,XL,Wrangler,1172,1430,3.1
unisex,bottomware,pants,XXL,Arrow,1228,4174,4.0
female,topware,saree,M,Pepe Jeans,1087,2232,4.4
unisex,topware,shirts,XL,Levi's,301,2613,3.5
unisex,topware,shirts,S,Zara,1161,2395,3.2
male,topware,kurtha,XXL,Van Heusen,1843,3430,3.6
male,bottomware,pants,XL,Gucci,2387,4518,3.3
female,bottomware,night pants,S,Peter England,2129,2364,3.5
female,topware,saree,XXL,Peter England,1128,3891,4.5
female,topware,saree,XXL,H&M,409,3018,3.9
male,topware,kurtha,XXL,H&M,1388,3089,3.1
male,bottomware,shorts,XL,Gucci,221,2704,4.5
unisex,topware,shirts,XL,Spykar,2695,4659,4.9
male,topware,kurtha,S,Prada,2515,2712,4.6
female,bottomware,pants,XL,Wrangler,2442,3568,4.6
female,bottomware,leggings,S,Arrow,223,3181,4.2
female,bottomware,night pants,S,Allen Solly,848,1384,4.4
female,topware,half kurthi,L,Louis Philippe,1300,2774,4.9
female,topware,tshirt,M,Adidas,2610,3760,5.0
unisex,bottomware,pants,M,Netplay,2512,4594,3.6
unisex,topware,tshirts,L,Adidas,1484,2608,4.1
female,topware,half kurthi,S,Gucci,1973,3146,3.4
male,bottomware,pants,XXL,Adidas,355,2935,3.6
female,bottomware,pants,S,Netplay,1255,1922,4.3
female,topware,tshirt,M,Louis Philippe,2396,5391,3.5
male,topware,shirts,M,Levi's,2901,3467,3.7
male,topware,shirts,XXL,Spykar,2111,3501,3.0
female,bottomware,night pants,L,Spykar,1069,3285,3.3
female,bottomware,shorts,L,Gucci,2607,4353,3.4
female,topware,half kurthi,L,Roadster,1050,1227,4.5
female,topware,kurthi,S,Gucci,1272,2525,4.1
female,bottomware,shorts,M,Adidas,2832,4721,4.3
unisex,topware,shirts,S,US Polo,1736,3830,3.9
female,topware,kurthi,XXL,Dennis Lingo,2573,4404,4.4
male,bottomware,pants,M,Peter England,1591,4507,4.3
male,bottomware,night pants,S,Dennis Lingo,1714,2482,3.9
female,topware,shirt,S,Puma,1564,3345,3.7
male,bottomware,pants,XL,Flying Machine,671,2495,4.6
male,bottomware,shorts,XL,Wrangler,1523,2066,4.8
unisex,bottomware,pants,S,Prada,705,3641,3.6
male,topware,shirts,XXL,Van Heusen,1222,2540,3.7
unisex,topware,tshirts,XXL,Peter England,700,1244,4.1
unisex,topware,shirts,XXL,Gucci,1092,3230,3.2
unisex,bottomware,shorts,XL,Van Heusen,2693,2967,3.3
male,bottomware,shorts,L,Spykar,1698,4522,3.6
female,bottomware,leggings,L,Pepe Jeans,2748,3656,3.8
male,topware,tshirts,S,Van Heusen,347,1342,3.6
female,bottomware,pants,XXL,Nike,1731,4362,4.1
unisex,bottomware,pants,S,Tommy Hilfiger,946,1955,3.5
male,topware,kurtha,L,Ralph Lauren,2123,4772,3.2
unisex,bottomware,shorts,L,Peter England,2000,2440,3.2
female,topware,saree,L,Levi's,267,2274,3.5
unisex,bottomware,pants,XXL,HRX,1703,3515,4.5
unisex,bottomware,pants,S,Zara,2505,2963,4.8
unisex,topware,tshirts,XL,Van Heusen,1394,3866,3.1
female,bottomware,pants,XXL,Zara,1676,4530,3.0
female,topware,tshirt,M,Allen Solly,2248,3586,3.3
unisex,bottomware,shorts,S,Nike,2662,4212,3.2
unisex,topware,tshirts,XXL,Levi's,2362,3519,4.3
unisex,bottomware,shorts,XXL,Prada,476,2098,3.7
female,bottomware,leggings,XL,Allen Solly,605,1524,4.8
male,bottomware,pants,XXL,Van Heusen,2278,5211,4.9
male,bottomware,shorts,L,H&M,2529,4932,3.3
female,topware,shirt,M,Adidas,275,2205,4.2
unisex,topware,tshirts,S,Tommy Hilfiger,1674,4279,3.3
unisex,bottomware,pants,L,Netplay,1089,2708,4.9
male,topware,shirts,XL,Prada,2958,3460,4.4
male,bottomware,shorts,L,Pepe Jeans,2198,3091,4.7
female,topware,half kurthi,M,Louis Philippe,2155,3885,3.8
male,bottomware,pants,XL,Tommy Hilfiger,312,2452,3.6
female,topware,tshirt,M,Nike,1024,2286,5.0
female,topware,shirt,XL,Arrow,251,1686,3.7
unisex,bottomware,shorts,XL,Van Heusen,1596,3189,3.9
male,topware,kurtha,M,US Polo,2576,2954,3.9
unisex,topware,tshirts,XXL,Allen Solly,1767,2274,3.9
female,topware,shirt,S,HRX,1879,2823,4.9
male,topware,tshirts,XXL,Arrow,2952,4121,3.4
female,bottomware,leggings,XXL,Roadster,435,1995,3.7
female,bottomware,pants,L,Peter England,2813,3084,4.9
male,topware,shirts,XXL,Louis Philippe,2963,3103,4.8
unisex,bottomware,shorts,S,Nike,2738,3773,4.1
male,bottomware,pants,XL,Allen Solly,846,2435,3.3
male,topware,tshirts,L,H&M,2234,2572,3.8
unisex,bottomware,pants,XL,Zara,1094,1400,3.7
male,topware,shirts,XXL,Zara,1292,2332,4.1
female,bottomware,leggings,XXL,Netplay,246,914,4.0
male,bottomware,shorts,XL,Gucci,1929,2834,4.4
male,bottomware,shorts,XXL,Zara,1410,2165,4.3
female,bottomware,shorts,S,Levi's,460,993,4.8
unisex,topware,shirts,L,Van Heusen,2532,4531,3.1
male,bottomware,shorts,L,Nike,707,1669,3.0
male,bottomware,pants,S,Nike,2680,4587,3.5
male,topware,shirts,XXL,Allen Solly,2053,2487,4.3
male,bottomware,shorts,XL,Wrangler,753,1396,3.1
female,bottomware,pants,XL,Tommy Hilfiger,1153,3350,3.3
female,topware,shirt,S,Peter England,585,3269,3.7
unisex,bottomware,shorts,XL,Gucci,1692,4581,4.4
male,bottomware,shorts,M,HRX,1515,2378,4.1
unisex,bottomware,shorts,XL,Peter England,1419,2905,3.4
female,bottomware,night pants,S,Pepe Jeans,2800,3737,3.1
unisex,bottomware,pants,XXL,Arrow,359,2559,4.0
female,bottomware,shorts,L,Flying Machine,2620,3379,4.3
unisex,bottomware,shorts,XL,Pepe Jeans,1361,3449,3.1
female,topware,half saree,S,H&M,886,2195,4.9
male,bottomware,night pants,S,Nike,1287,4098,5.0
unisex,bottomware,pants,L,Roadster,2916,4042,3.8
female,topware,half kurthi,M,Netplay,1355,3859,4.3
female,topware,saree,M,Gucci,2554,5340,4.5
female,topware,kurthi,XXL,Zara,2316,2797,3.8
female,topware,kurthi,L,Gucci,292,464,3.6
unisex,topware,shirts,XL,Louis Philippe,1804,4794,4.3
unisex,bottomware,pants,XXL,Flying Machine,2534,3929,3.1
unisex,topware,tshirts,XXL,Nike,2575,4173,3.6
female,topware,half saree,S,Roadster,1096,2469,4.2
unisex,topware,shirts,S,Prada,932,3614,3.3
unisex,bottomware,shorts,L,Louis Philippe,1327,3242,4.4
female,topware,shirt,L,Wrangler,1926,4430,3.2
male,topware,shirts,L,Gucci,1482,3536,3.4
unisex,bottomware,pants,S,Roadster,1522,1878,4.8
male,bottomware,pants,M,HRX,2860,5426,3.5
male,bottomware,shorts,XL,Allen Solly,1431,1987,4.4
male,topware,kurtha,XXL,US Polo,629,1931,3.7
female,topware,saree,XXL,Arrow,2522,5499,3.9
male,bottomware,night pants,S,Prada,1407,3067,3.4
female,topware,saree,S,Dennis Lingo,2036,4399,3.5
unisex,bottomware,pants,S,Allen Solly,660,1987,4.0
male,topware,shirts,XXL,US Polo,896,3097,3.8
unisex,bottomware,shorts,XL,Dennis Lingo,1532,2623,4.4
male,bottomware,shorts,XL,Louis Philippe,1446,3574,4.1
female,bottomware,night pants,XXL,Van Heusen,1806,4164,3.7
male,bottomware,pants,L,Levi's,2449,4290,3.1
unisex,topware,tshirts,M,Flying Machine,2618,5580,3.6
female,bottomware,shorts,M,Pepe Jeans,1161,3458,4.0
male,bottomware,pants,S,Peter England,2362,4402,4.5
unisex,topware,shirts,M,Puma,1596,4562,3.9
unisex,topware,shirts,S,Peter England,734,891,4.1
female,bottomware,leggings,XXL,Netplay,649,840,4.7
unisex,topware,shirts,XL,Adidas,2929,5546,3.5
male,topware,kurtha,M,Wrangler,918,3641,4.5
unisex,bottomware,pants,XL,Flying Machine,2444,5305,4.7
unisex,bottomware,shorts,L,Roadster,1154,1659,4.4
unisex,topware,shirts,S,Peter England,2765,3988,4.6
female,bottomware,shorts,XXL,Ralph Lauren,2289,4987,3.6
male,topware,kurtha,XXL,HRX,1870,4220,4.3
female,bottomware,night pants,XXL,US Polo,1670,3270,4.6
female,bottomware,pants,M,Arrow,2280,2399,4.1
female,topware,tshirt,M,Tommy Hilfiger,230,1232,3.8
unisex,bottomware,shorts,M,Spykar,1926,3073,4.8
male,bottomware,shorts,S,US Polo,2483,4445,3.9
unisex,topware,shirts,M,Tommy Hilfiger,2367,4046,4.1
unisex,topware,tshirts,M,Van Heusen,1820,2712,4.1
unisex,bottomware,shorts,M,Gucci,2819,4000,4.2
unisex,bottomware,pants,L,HRX,2880,4401,4.1
female,topware,shirt,L,Peter England,2904,4796,4.2
male,topware,tshirts,S,Puma,1848,4714,4.1
female,bottomware,night pants,M,Levi's,351,2644,3.5
female,topware,shirt,S,Levi's,2595,4184,3.9
unisex,bottomware,pants,XL,Roadster,2380,4469,4.7
female,topware,half kurthi,M,Adidas,2532,4496,3.9
unisex,bottomware,shorts,S,Ralph Lauren,2343,4864,3.9
female,topware,kurthi,M,Adidas,883,3048,4.5
female,bottomware,pants,M,Pepe Jeans,2618,2821,4.5
female,bottomware,leggings,S,Nike,1299,3993,4.9
unisex,bottomware,shorts,XXL,Spykar,1261,1722,4.1
male,bottomware,shorts,M,Gucci,2788,4228,4.6
male,topware,kurtha,L,Allen Solly,2125,4515,3.0
female,bottomware,pants,L,Van Heusen,346,743,3.2
unisex,topware,tshirts,XXL,Wrangler,2867,4530,4.4
female,topware,kurthi,M,Wrangler,1636,3295,3.9
unisex,topware,shirts,S,Allen Solly,304,928,3.6
male,bottomware,pants,XXL,Tommy Hilfiger,2853,5108,3.7
unisex,topware,shirts,L,Allen Solly,846,3744,3.4
unisex,bottomware,shorts,M,Nike,1085,2301,3.1
unisex,bottomware,shorts,XXL,Zara,856,2256,3.5
male,topware,kurtha,S,Prada,2912,5704,3.8
unisex,topware,shirts,XL,Van Heusen,1355,2871,4.6
female,topware,saree,XL,Puma,1444,2389,4.6
male,bottomware,night pants,XXL,Pepe Jeans,2285,5029,4.5
male,bottomware,pants,XL,Puma,651,3140,3.4
unisex,topware,tshirts,XXL,Prada,2609,2815,3.8
male,topware,kurtha,L,Ralph Lauren,480,2852,3.1
unisex,bottomware,shorts,XXL,Spykar,786,3529,4.4
unisex,bottomware,pants,M,Flying Machine,1878,2393,3.7
female,topware,kurthi,L,Zara,1004,3943,3.6
male,bottomware,shorts,S,Gucci,1982,4878,4.4
unisex,bottomware,pants,M,Levi's,2936,5007,3.9
female,bottomware,shorts,XL,H&M,1022,3526,3.3
unisex,bottomware,pants,XXL,Pepe Jeans,354,2367,4.4
male,topware,kurtha,XXL,Nike,980,3161,3.3
female,topware,tshirt,M,Dennis Lingo,546,817,3.8
female,topware,shirt,XXL,Zara,1994,3063,4.5
male,bottomware,shorts,S,US Polo,2658,5232,3.8
male,bottomware,shorts,M,Arrow,1551,1835,4.2
male,bottomware,pants,XL,Arrow,516,1450,4.7
male,bottomware,night pants,M,Levi's,1621,3467,3.7
unisex,bottomware,pants,XXL,Dennis Lingo,1440,4035,3.7
female,bottomware,leggings,XL,Gucci,1613,4245,3.1
male,topware,kurtha,XL,Arrow,579,2372,3.4
unisex,bottomware,shorts,L,Peter England,1497,2424,3.0
male,bottomware,pants,M,Louis Philippe,2215,3015,4.2
female,topware,tshirt,L,Zara,1993,2642,4.0
unisex,topware,tshirts,S,Tommy Hilfiger,2440,4755,3.2
unisex,bottomware,pants,S,Dennis Lingo,2993,3179,3.8
male,topware,shirts,S,Wrangler,2050,2603,4.2
male,bottomware,pants,XXL,Puma,1657,2855,3.7
female,bottomware,night pants,M,Levi's,657,3216,3.6
unisex,bottomware,shorts,XL,Prada,611,984,4.8
male,bottomware,pants,L,Allen Solly,613,2046,4.2
unisex,topware,shirts,XL,Pepe Jeans,2567,2961,4.8
male,bottomware,pants,XXL,HRX,261,2491,3.4
unisex,topware,shirts,S,Zara,1782,2307,4.8
unisex,topware,shirts,S,US Polo,255,2488,3.7
male,topware,tshirts,S,HRX,1247,3361,3.4
female,topware,kurthi,L,Ralph Lauren,514,1947,4.3
male,topware,tshirts,XL,Peter England,867,1369,3.5
female,topware,shirt,XXL,Louis Philippe,829,2840,3.3
male,bottomware,night pants,S,Peter England,1564,3670,3.9
male,bottomware,night pants,XXL,Tommy Hilfiger,2488,3176,4.7
male,topware,shirts,XXL,Wrangler,652,1624,4.0
male,topware,kurtha,XL,Allen Solly,290,2229,4.0
male,topware,kurtha,XXL,H&M,1739,3283,3.6
male,topware,shirts,L,Levi's,297,2762,4.8
unisex,bottomware,pants,XXL,Dennis Lingo,2379,2763,3.2
male,topware,kurtha,XL,Peter England,2430,3416,4.9
unisex,topware,shirts,XL,Adidas,557,795,4.0
female,bottomware,leggings,M,Flying Machine,2758,4044,4.8
female,bottomware,leggings,XL,Roadster,949,2984,4.3
